mu sigma nu tau
1.3660593295939376 0.14555087110791434 3.384211811081518 18.72786579299757
1.4200425480021237 0.2162194882822442 6.591298830852741 11.208607300233774
1.3574702819510307 0.1902314212387426 4.335623306120967 4.37200665906296
1.4374927452781026 0.32885874768243656 4.561448068900398 3.0641007226723795
1.4295383246173006 0.2077474866141853 2.096363149175255 10.229078263082796
1.4025771511331233 0.19915572647053947 3.753786651214584 13.729555166602575
1.4689101547205499 0.2750534277649367 6.856785961213582 5.101101210624414
1.4156368258531793 0.14943192528224816 1.7792415848862775 13.48731229926929
1.4509917429745112 0.22141070361245424 3.177661808389424 13.871169746739316
1.3512282316153277 0.15759462497671362 7.457290031064361 7.9575985765150445
1.3661071542971555 0.16739086997203173 6.710450627992316 12.755401245810994
1.3846414622749856 0.18033302779170018 3.9895738892958383 19.638270280623907
1.393364203283102 0.15757996411335454 1.7471118315951903 18.14631652344828
1.4667614018621462 0.20967390982511958 3.4362519143712973 9.985644057157751
1.3634681301584808 0.1494246090101986 5.949069626924653 9.172934465418857
1.4063519693325621 0.542889776940473 5.111457292432797 2.1270881294681
1.3943363209834732 0.5120112341570857 6.589422763157408 2.217045370143404
1.4288556797833318 0.21541534946521024 2.609046276089722 9.722758545622696
1.4212999172579446 0.2778028872649857 7.327053966673111 2.925733527608221
1.4253172658467417 0.2758077229120702 4.569626321400303 2.670961795150959
1.4665908706655955 0.21047723269751697 3.505481200514373 19.944746980425705
1.4249399511519751 0.3348437979748491 1.7430849035601903 2.633213246864284
1.3496256763924774 0.35408508927479193 2.754281281139043 2.147156687965674
1.3477198918571922 0.14995376884344191 5.3302900171722065 7.26067552370057
1.4525438952155703 1.0013864033652633 7.290799661578959 2.0691055425436664
1.4386338910671932 0.24478119468966533 2.508719192111376 5.048526303295912
1.36221579479156 0.14435046418597244 2.9423602549530132 13.164697951185532
1.4164640588921995 0.20043498886801864 2.884644401675149 18.47147626624233
1.3893722196602494 0.2053159561736768 3.405695534822564 6.275579596249763
1.3822302043403918 0.2219628426139244 4.228067762744059 4.1984593886814725
1.4421723599197476 0.19374968573222706 2.0275832769043953 19.603293950634637
1.4520038364841685 0.20781288881538462 1.8355396820391565 5.311897183152279
1.4041497333192483 0.16806200024565732 5.417734932823595 14.827662601996511
1.3891345082474384 0.18861520825945308 6.543922331587606 14.103415807936052
1.3990605931279259 0.19349336522159982 7.745606358046903 18.979341215060693
1.4824001141998089 0.34789583059476226 4.591500492228688 3.1231010913451485
1.3884709473038017 0.13929513341060717 2.64261322677012 19.77093149532078
1.4638081398104728 0.24714305952065768 6.154451271101914 6.678619526593632
1.4580062123497535 0.20403425609269735 2.450837930011841 19.261731394634268
1.4549948572917795 0.22031823316897686 7.445557213499918 14.690738606225283
1.3604094314924886 0.14551053333977118 4.268836235139448 5.34945577649999
1.4703211495440969 0.35368544119955253 4.658301641815338 3.054246882695664
1.4439647354398844 0.22312058680673616 6.2689350331382885 6.149605333685427
1.3879563802872967 0.1836526228550891 7.263738633609369 18.93511032925106
1.3508324974008907 0.1796133528095737 5.003976677328159 4.31903988040941
1.4295403886978 0.18843592161153183 5.636888581905508 17.925638294649822
1.4431138622872868 0.24669042209705513 7.016284931073806 4.3246682676188115
1.4439058251353551 0.2722562991033294 6.3185369852594775 4.379011915971033
1.4432829463534644 0.22213433181022998 5.578417055091911 15.08446960376689
1.3830965054450692 0.15671929864599973 5.524426018190874 13.283620523210608
1.4604490619476242 0.381065741228356 6.951056868960687 2.8319055811446114
1.425086185500108 0.17368199285917246 3.5877132658793602 6.875448555844573
1.4359142025107536 0.22183025393742764 2.181753544251234 6.578931098152568
1.4767532678795914 0.33315196438073297 7.520581092883112 3.3490599217411052
1.4088807567093786 0.19912585200512575 3.4864742926912404 15.235388127140368
1.4004478725590808 0.1940371948781245 4.933626154706499 16.954167933128623
1.4502468452221322 0.3139786393605581 2.6210422557405386 3.1546925933530643
1.3993324519018553 0.2207941902276031 4.978945858879653 5.450093642647612
1.3580244509164558 0.1590876981083118 5.684542813543757 9.687282355697366
1.4618687196686833 0.21784374497662795 3.2188660951602848 13.573743729567946
1.411096846862103 0.17447736785530363 1.7694735168310767 15.119837250022513
1.4176304619971192 0.2023607774747895 3.1097238042393354 15.382194892682119
1.4864632690586865 0.8554824281929895 1.9271924425704183 2.0892869820667883
1.4072760164244151 0.24956317007790044 7.88047100946674 4.089620530866716
1.3801486582160338 0.22418472634923473 4.726394542694231 3.9362872670417275
1.474967522536208 0.28748103904193306 3.1904561534101545 3.9069487189727408
1.470270099661637 0.26657709685943914 3.3200989576545092 4.64963196728579
1.454292560923123 0.22358800062063278 5.906376380064005 15.889002548872647
1.4351657984133448 0.24107124187286036 2.1833784009802333 4.640977372702698
1.469118254056562 0.24641389858454282 2.8245337856086468 3.5361177847742216
1.3598274143840343 0.25958017301503933 4.694844024261377 2.6269358331577974
1.4135800475413118 0.2630777219899487 6.97489712565258 3.0011614340374058
1.4856400795241764 0.3330004021446379 3.9818510718351487 3.216031656520462
1.4773080619061354 0.3921963196950911 7.5135378243845885 2.7901729181603123
1.4725513134823731 0.2877992342213788 4.128185775041629 3.9828057034369895
1.4529608713509283 0.226099542752165 4.424024299940529 10.95324208919003
1.3830711588309403 0.4489293900370333 5.391887793675535 2.2090351161163038
1.3670312894599839 0.2266201376592017 4.749135446379203 3.3217550566575857
1.3683425320864178 0.16453653865906162 5.206573708102027 13.987050726721707
1.4391007885048 0.21144861708873822 2.8928131164006192 14.096719707862233
1.4844346084430216 0.31153964864271844 2.4619420767450437 2.900312585105501
1.3857280728944592 0.13939234903881143 2.4404144116396775 17.950436786319816
1.3776626593759078 0.1975700761584558 2.6960573880103764 5.133538460166818
1.3906451756322364 0.31014966887441714 4.327506811924821 2.7029317602663254
1.4715826698936016 0.2856015543679184 4.8896971175425525 3.883870069306777
1.4387317504322494 0.19640553536804292 5.124081779138723 13.412346070038776
1.3563328869062883 0.15003393757449457 5.2575329889323985 8.783492737200625
1.4463255690285544 0.22368710162218491 7.693553556752461 7.811939768138023
1.4499156079958704 0.18132649954893537 2.5336855220550634 11.04980627962759
1.4380394115722375 0.1747273081095124 1.959751691660745 5.104347247519591
1.4315375704222997 0.21513486407598362 6.657117320168649 15.194053269743078
1.3658942830935703 0.15104504564753143 6.216550966745232 13.94492732711054
1.3679346084103434 0.21068527283051905 4.097964196250164 3.8038354179890317
1.3816175786711828 0.18314497761474727 3.525301647611903 9.557838634117353
1.4076258458194313 0.2230634970281345 6.764613978504797 5.885444388031246
1.4149788973294248 0.20497734888045818 2.9592687027046796 10.22199767236837
1.4513478040409424 0.2205405168778546 7.443993069789432 19.653412397522008
1.3762639445859526 0.14272933729004839 3.478686742827927 6.18409945305662
1.4115073574408177 0.1994735831709669 7.182382737573629 19.867704331204205
1.438096110076686 0.31071167129094257 2.338821135679644 3.005499372923283
1.4365267456226967 0.2174480866389351 1.6947763445967094 2.9497168393504722
1.4568704079246015 0.22913062405323742 4.869340639634007 6.201737858435532
1.4368019874924585 0.22211961025314078 5.362640507099888 10.87291852909123
1.3747088820613285 0.20939012614655436 6.430319512758586 4.325506081692404
1.372340898899506 0.14509134809310872 3.5132506216070407 15.009252248180585
1.4609783062673731 0.2203125983031748 3.6762254376648644 10.52278598907659
1.3774348171528945 0.27034729623716847 6.559147864209056 2.6600786499374203
1.4846502686154726 0.4574591130806455 5.31667784251537 2.45594691170602
1.404236206138111 0.19138495656119753 1.8221292183854165 7.282192760116438
1.4520179204367065 0.25864222618267096 6.751741425569317 4.373182666425917
1.4439335869192735 0.3037067840404801 7.999737165541987 3.118618071323975
1.4511533542344917 0.2230391050637039 2.779613347561642 8.229838143934215
1.401398016406351 0.15792600089122052 2.005138055126081 3.188028442001973
1.4483519496233537 0.21243243977502094 6.23951656094318 19.857563289649573
1.3662867504072476 0.15215047285374111 6.4285371179195945 15.243086010182896
1.3562265010223171 0.16383515026592047 6.073965990757801 6.919449837973859
1.4727055863128484 0.4480536814074311 7.647500204393709 2.5279252091685436
1.4150587046076382 0.2159799878275914 2.165199172200206 5.645228314536148
1.4019057517956588 0.28478387943350103 5.843994766009193 3.08653607840676
1.342054217744835 0.1552563468193906 2.4891496685309917 3.2760506508544207
1.4579740899080549 0.24361528764877408 5.1321558498855 5.7502701637610425
1.415850258436754 0.17991904190364102 1.9341984896731137 16.538354978760932
1.4431106661446331 0.20825652882769352 3.1198880860718687 18.17216179600578
1.4478128779285002 0.21284726903268578 5.797321414259305 15.372529948062919
1.3940751745075293 0.1889297827763025 4.4881848120763115 13.59252690730473
1.4145691911188991 0.2872277714176811 4.270489809521374 3.220149717122835
1.4399664621778334 0.17357694828188633 2.7483459351749056 12.021246081877942
1.377443534201642 0.28713724578943867 5.350203950775807 2.711015943422425
1.3937167378966968 0.19551057604250852 7.9928856391594705 9.755322086926718
1.4389137583425926 0.2554545816931666 6.156850863502604 3.607021914655567
1.4286551821970042 0.3264239947859497 7.2999394273706635 2.9708593417142515
1.3602380264988745 0.20359009852091245 5.960144232715036 3.2159803204108615
1.3663463187817886 0.12917801489181044 2.1855504644117607 6.946897729496429
1.4469546817568386 0.21799910848030943 7.05573201416262 19.092737952089816
1.4322999144514614 0.17945256818455377 3.9175958766870282 18.9668154903059
1.3670162051175998 0.27865112135734466 6.453966723237157 2.630466934839095
1.4213126615586906 0.20089033039130408 2.58674489306706 12.220650197063133
1.3928618712451573 0.5032771043948866 7.942622198137105 2.2129515487139337
1.4398741321220359 0.2146579123188827 6.6921191770129 19.926159120709162
1.4396346870249053 0.1787624897475132 3.135940302924474 11.134003475557451
1.450305366519454 0.20912905146460384 3.3070636681339716 17.813731906107357
1.4438579520837238 0.2108828478469704 4.019459769718441 17.872809184951787
1.4520741688868695 0.20967171609788562 2.6694800784808437 11.755104122850705
1.3859977485569341 0.16583338607124193 5.232743185244434 6.361876987981502
1.3875083545890237 0.1800968713732775 1.9448418352035823 7.593963000201976
1.4493597381493237 0.4256559959026979 6.086161016410976 2.545742135427893
1.3725945297788726 0.15512984186644094 6.1888090499011525 12.776377159097917
1.3743116230983181 0.15219553818058926 3.4345615345812015 18.084005085131324
1.4470760438162578 0.40360233055885086 4.1061857050052435 2.586587597065376
1.362859346382068 0.14668980229058984 3.906661776524528 5.208789019720328
1.3817896431290062 0.18326544374079906 5.9763571322129785 10.010968509754651
1.445717759052478 0.2312935944015836 6.347175690203031 5.967186142042106
1.4510318226324346 0.18772026333416614 2.362411304458686 8.32014958512267
1.432024810391624 0.16804542474708273 1.9288495196547446 9.90182808573018
1.4428818118048108 0.19271797447171235 3.6603654996758954 7.9250059730758995
1.3731851069587178 0.17647755122016284 3.7929549373949367 8.288905242285347
1.3950812724686472 0.43525463170058487 3.5131970323563486 2.2849791212862756
1.4481970483502875 0.21242273254253088 2.6938450903479816 10.535608775833982
1.417106412565047 0.16415701445919853 1.7570402852607934 10.600024762924697
1.372204056223655 0.17174095277163562 3.11434123716654 8.49014983535287
1.4129053274006722 0.19976841152846941 7.775229989527679 18.527711220837613
1.3942910458360733 0.2741129641638204 3.099018439641206 2.9981843757724285
1.4259680339325693 0.18491290595237247 1.892057031426156 11.04984659952404
1.397688855444414 0.17386614172591353 5.049258033821074 5.693409157241056
1.4453787038439803 0.22836331094394544 7.865726408791141 6.932042862096868
1.468828986580546 0.23527985731783696 3.0827708813719443 5.350468778345449
1.4447254399297231 0.1963538983928912 4.22930832338546 18.531293190785036
1.4171726934208362 1.4970117431477559 1.5288512898993316 2.008075413816383
1.4131162760912206 0.2147767684704251 6.13732035923808 7.781423414811689
1.4359741668876151 0.2294893362492815 2.3226847162464717 5.339501451488281
1.4486740958711524 0.2131914376123119 4.3489308690768915 6.363857206302006
1.4506615493549946 0.23262809047372518 4.450545107843533 4.39567082350955
1.4064452856936427 0.14518800697896006 2.047050947943752 10.811735334331033
1.3812947243573164 0.22631772094428487 6.402884952492359 3.1183801119158057
1.3795764893929432 0.18261567856547417 2.9462338233192766 7.43736546714608
1.3516699751835795 0.15121038557574373 3.201858254890368 5.344858537279462
1.381841010360438 0.14480400680655103 2.4231194880367997 16.72938942323696
1.3794573905999095 0.14410544723873145 2.855522438932054 16.0223652254298
1.3500920589291021 0.17059127471201505 7.899946901434318 4.438944304823236
1.4321267411423042 0.1775829562287324 3.651711722755966 18.28419932460639
1.4472710481634365 0.20856499806598308 3.2822251987894715 16.16601081198926
1.4053999382851554 0.15123182550558747 2.9718624871947203 15.186332059904336
1.4467226916616625 0.21787340857437063 6.265946717894884 13.49249321602331
1.5004542162544787 0.5561640086329157 3.57887178099549 2.3195658708140505
1.4112264546058628 0.20220825229984066 7.302025777437232 13.16996809962363
1.411946708129221 0.2634687159018932 2.877337815813509 3.4408477012963252
1.3549822769071693 0.2037895035869121 7.296257344294306 3.2959664735141327
1.4322516790332844 0.1913429918882575 2.162075599363926 14.944635853175088
1.437359281429745 0.21351642078282942 3.8831306592652797 4.0462674962640595
1.443796047929535 0.2244226822474841 4.878366717763573 4.767251520816755
1.3521310939486253 0.22812625286624105 2.1168984686470873 2.6334590209542816
1.3754232029957767 0.12999910866469874 1.8291570285119276 5.919231545311705
1.442765570877412 0.20204386472550367 2.737882909134229 17.501759081540555
1.433148290526693 0.2000374337976542 2.1529068755029765 9.756352165500315
1.425208044673909 0.24696851373727574 1.5519404457732122 2.5321906800931995
1.4564065911268134 0.21035431875866786 3.3623723290207175 11.310649924784302
1.3792460240569717 0.15936768997189465 2.7870023061971945 17.035981046520096
1.465398198846225 0.2812082966286994 4.775347710745708 3.719157993570443
1.440803381315886 0.21852315099526917 7.910112244360856 14.21459047973384
1.4538910705642163 0.20986476194007994 2.328198114844941 7.5305914542112955
1.4264269634059836 0.2028575199049244 5.174828150015906 5.352024226698935
1.427860462954135 0.19556922017766057 6.568976917670501 14.0868495569821
1.4224894310935199 0.1573463865828489 2.118289822183046 13.384772510162735
1.4269444937677562 0.33515886619046353 6.727212067450235 2.8619193627498087
1.4412716033443405 0.2153447276927079 5.541253625186506 14.660529973665897
1.4477763435932989 0.2784410652042767 1.8779302272775547 3.0942174542270298
1.4529764345566898 0.5519730594328374 7.746055782196316 2.268930698324467
1.3831668061712175 0.33483584192226074 2.6212580005038943 2.163329201755552
1.4461161775162432 0.21987126502518178 6.984661274002068 13.125011841417953
1.4446463302781543 0.20450157598504726 2.9367077245661974 16.50881934415332
1.3998197595293318 0.2006657539126475 5.841281899176402 3.9710031059988022
1.4404490032037192 0.2577122929430914 2.4549035057420885 3.9755472484752676
1.4137533891907026 0.16212032823128836 1.6970107089066868 7.883207688600612
1.4402475961527856 0.23356857723975089 6.9144246740265825 7.30294007160982
1.35771518709081 0.15855421770010755 4.485655317303692 6.84170388913388
1.4451869452880817 0.21622776815402486 6.791755778152236 13.0463720243415
1.3933394781744979 0.18420035328268858 5.397341947171364 16.84064351219907
1.373455793606285 0.1817461752912837 5.156021118687536 7.106249244847165
1.4712682731353857 0.2538645593050467 2.687456894874986 4.1218294742878445
1.3804223576271533 0.2545276552951832 7.561775686603536 3.102996771239806
1.3991318413332312 0.1889917789152982 6.937032145153773 17.580771762293278
1.4222763319968352 0.7080369857626218 6.256188201194026 2.1334823298701067
1.3731104402261756 0.18354045399851568 6.1176778653168835 4.1626698924748915
1.483528238944074 0.33697410282824564 2.576443608985387 2.8279007827799263
1.3739331194363866 0.19924947834119727 2.2703751661569003 4.139600842715829
1.446792165956652 0.18614864529765704 2.956222000969911 17.313900776721013
1.4346829189859371 0.205115488260435 4.088014599635843 19.445622024411083
1.4575531596893097 0.2627085025060997 4.64386996299202 3.6792510878485425
1.4554973290409476 0.2241335199016774 2.821273768051117 6.99324612208968
